timestamp,fuente,categoria,nombre,marca,precio_min,precio_max,precio,presentacion,ean,sucursales_disponibles,lat,lng
2025-11-18 22:22:04.693480,PreciosClaros,leche,Acondicionador Coco y Leche Eco-Pack Algabo 930 Ml,ALGABO,2875.0,2875.0,2875.0,930.0 ml,7791274199486,1,-34.6037,-58.3816
2025-11-18 22:22:04.693500,PreciosClaros,leche,Alfajor Blanco Mini Dulce de Leche Jorgito 6 Un 155 Gr,JORGITO,3289.99,3289.99,3289.99,155.0 gr,7790957000538,2,-34.6037,-58.3816
2025-11-18 22:22:04.693511,PreciosClaros,leche,Alfajor con Dulce de Leche Vauquita 80 Gr,VAUQUITA,1380.0,1380.0,1380.0,80.0 gr,7798138290167,2,-34.6037,-58.3816
2025-11-18 22:22:04.693518,PreciosClaros,leche,Alfajor de Arroz Dulce de Leche Chocoarroz 22 Gr,CHOCOARROZ,1139.0,1400.0,1139.0,22.0 gr,7790070418203,14,-34.6037,-58.3816
2025-11-18 22:22:04.693525,PreciosClaros,leche,Alfajor de Dulce de Leche Happy Food 3 Un 50 Gr,HAPPY FOOD,3839.0,3955.0,3839.0,50.0 gr,7798308250069,7,-34.6037,-58.3816
2025-11-18 22:22:04.693531,PreciosClaros,leche,Alfajor de Dulce de Leche Sol Serrano 40 Gr,SOL SERRANO,455.0,496.0,455.0,40.0 gr,7794903232417,4,-34.6037,-58.3816
2025-11-18 22:22:04.693545,PreciosClaros,leche,Alfajor Dulce de Leche Chocoarroz 6 Un 22 Gr,CHOCOARROZ,7195.0,7195.0,7195.0,22.0 gr,7790070418227,3,-34.6037,-58.3816
2025-11-18 22:22:04.693551,PreciosClaros,leche,Alfajor Dulce de Leche Milka Oreo 61 Gr,OREO,1975.0,1980.0,1975.0,61.0 gr,7622300835620,3,-34.6037,-58.3816
2025-11-18 22:22:04.693557,PreciosClaros,leche,Alfajor Dulce de Leche sin TACC Yuka 6 Un,YUKA,5950.0,5950.0,5950.0,6.0 un,7794903232493,2,-34.6037,-58.3816
2025-11-18 22:22:04.693563,PreciosClaros,leche,Alfajor Glaseado con Dulce de Leche Rscolar Vimar 28 Gr,VIMAR,275.0,275.0,275.0,28.0 gr,0000077958259,2,-34.6037,-58.3816
2025-11-18 22:22:04.693569,PreciosClaros,leche,Alfajor Junior Blanco Extra Dulce de Leche Vauquita 55 Gr,VAUQUITA,929.99,929.99,929.99,55.0 gr,7798138290723,2,-34.6037,-58.3816
2025-11-18 22:22:04.693575,PreciosClaros,leche,Alfajor Mini de Chocolate Relleno de Dulce de Leche Jorgito 160 Gr,JORGITO,3289.99,3289.99,3289.99,160.0 gr,7790957000033,1,-34.6037,-58.3816
2025-11-18 22:22:04.693589,PreciosClaros,leche,Alfajor Mousse Leche Milka 42 Gr,MILKA,1409.0,1409.0,1409.0,42.0 gr,7622300759506,1,-34.6037,-58.3816
2025-11-18 22:22:04.693595,PreciosClaros,leche,Alfajor sin TACC Dulce de Leche Simple Smams 3 Un 150 Gr,SMAMS,4359.0,4359.0,4359.0,150.0 gr,7798181511370,1,-34.6037,-58.3816
2025-11-18 22:22:04.693601,PreciosClaros,leche,Alfajor Triple Dulce de Leche Terrabusi 70 Gr,TERRABUSI,1880.0,1980.0,1880.0,70.0 gr,0000077903792,18,-34.6037,-58.3816
2025-11-18 22:22:07.035173,PreciosClaros,arroz,Aderezo para Aves Pescados y Arroz Sazon 60 Gr,SAZON,1399.0,1399.0,1399.0,60.0 gr,7891132001675,1,-34.6037,-58.3816
2025-11-18 22:22:07.035188,PreciosClaros,arroz,Aderezo para Carnes Legumbres y Arroz Sazon 60 Gr,SAZON,1399.0,1399.0,1399.0,60.0 gr,7891132001668,1,-34.6037,-58.3816
2025-11-18 22:22:07.035195,PreciosClaros,arroz,Aderezo para Pastas Papas y Arroz Sazon 60 Gr,SAZON,1399.0,1399.0,1399.0,60.0 gr,7891132001699,2,-34.6037,-58.3816
2025-11-18 22:22:07.035201,PreciosClaros,arroz,Aderezo para Verduras Legumbres y Arroz Sazon 60 Gr,SAZON,1399.0,1399.0,1399.0,60.0 gr,7891132001682,3,-34.6037,-58.3816
2025-11-18 22:22:07.035207,PreciosClaros,arroz,Alfajor Arroz Bco Ddl Carrefour Classic 3 X 28grs,CARREFOUR CLASSIC,2910.0,2910.0,2910.0,1.0 uni,7791720033647,1,-34.6037,-58.3816
2025-11-18 22:22:07.035214,PreciosClaros,arroz,Alfajor Arroz Bco Ddl Carrefour Classic X 28grs,CARREFOUR CLASSIC,970.0,970.0,970.0,1.0 uni,7791720033630,14,-34.6037,-58.3816
2025-11-18 22:22:07.035220,PreciosClaros,arroz,Alfajor Arroz Limon Chocoarroz 22 Gr,CHOCOARROZ,1139.0,1339.0,1139.0,22.0 gr,7790070418241,7,-34.6037,-58.3816
