timestamp,fuente,categoria,nombre,marca,precio_min,precio_max,precio,presentacion,ean,sucursales_disponibles,lat,lng
2025-12-10 21:21:12.625298,PreciosClaros,leche entera,Leche Entera 3% Uat La Serenisima 1 Lt,LA SERENÍSIMA,2480.0,2850.0,2480.0,1.0 lt,7790742335500,28,-34.6037,-58.3816
2025-12-10 21:21:12.625318,PreciosClaros,leche entera,Leche Entera Clasica 3 % Fortificada Tetra La Serenisima 200 Ml,LA SERENÍSIMA,1090.0,1350.0,1090.0,200.0 ml,7790742357205,5,-34.6037,-58.3816
2025-12-10 21:21:12.625328,PreciosClaros,leche entera,Leche Entera en Sachet Coto 1 Lt,COTO,1390.0,1390.0,1390.0,1.0 lt,7798039600058,2,-34.6037,-58.3816
2025-12-10 21:21:12.625335,PreciosClaros,leche entera,Leche Entera Ilolay 1 Lt,ILOLAY,2049.0,2049.0,2049.0,1.0 lt,7790787002528,2,-34.6037,-58.3816
2025-12-10 21:21:12.625343,PreciosClaros,leche entera,Leche Entera Larga Vida Milkaut 1 Lt,MILKAUT,2100.0,2100.0,2100.0,1.0 lt,7794820903100,23,-34.6037,-58.3816
2025-12-10 21:21:12.625356,PreciosClaros,leche entera,Leche Entera Larga Vida Tradicion Tres Niñas 1 Lt,TRES NIÑAS,2250.0,2290.0,2250.0,1.0 lt,7798338290028,27,-34.6037,-58.3816
2025-12-10 21:21:12.625393,PreciosClaros,leche entera,Leche Entera Larga Vida Vitamina A y D Ciudad Del Lago 1 Lt,CIUDAD DEL LAGO,1189.0,1189.0,1189.0,1.0 lt,12-1-2800000798505,2,-34.6037,-58.3816
2025-12-10 21:21:12.625399,PreciosClaros,leche entera,Leche Entera Uat Larga Vida Dia 1 Lt,DÍA,1690.0,1690.0,1690.0,1.0 lt,8480017006080,23,-34.6037,-58.3816
2025-12-10 21:21:12.625406,PreciosClaros,leche entera,Leche Entera UAT Larga Vida en Carton Coto 1 Lt,COTO,1799.0,1799.0,1799.0,1.0 lt,7798039600034,2,-34.6037,-58.3816
2025-12-10 21:21:12.625412,PreciosClaros,leche entera,Leche Entera UAT Larga Vida en Tetra Brick Manfrey 1 Lt,MANFREY,2050.0,2050.0,2050.0,1.0 lt,7791058000731,2,-34.6037,-58.3816
2025-12-10 21:21:12.625418,PreciosClaros,leche entera,Leche Entera UAT Larga Vida Tregar 1 Lt,TREGAR,2040.0,2150.0,2040.0,1.0 lt,7793913001822,24,-34.6037,-58.3816
2025-12-10 21:21:12.625424,PreciosClaros,leche entera,Casanto Leche Entera 3 Sachet Casanto 1 Lt,CASANTO,1290.0,1650.0,1290.0,1.0 lt,7790742192301,26,-34.6037,-58.3816
2025-12-10 21:21:12.625430,PreciosClaros,leche entera,Leche en Polvo Entera Bolsa La Serenisima 200 Gr,LA SERENÍSIMA,3236.0,3236.0,3236.0,200.0 gr,7790742436108,2,-34.6037,-58.3816
2025-12-10 21:21:12.625436,PreciosClaros,leche entera,Leche en Polvo Entera con Vitaminas Purisima 200 Gr,PURÍSIMA,2670.0,2670.0,2670.0,200.0 gr,7798095171721,23,-34.6037,-58.3816
