timestamp,fuente,categoria,nombre,marca,precio_min,precio_max,precio,presentacion,ean,sucursales_disponibles,lat,lng
2025-11-18 22:38:45.108315,PreciosClaros,leche entera,Leche Entera 3% Uat La Serenisima 1 Lt,LA SERENÍSIMA,2479.0,2482.0,2479.0,1.0 lt,7790742335500,14,-34.6037,-58.3816
2025-11-18 22:38:45.108335,PreciosClaros,leche entera,Casanto Leche Entera 3 Sachet Casanto 1 Lt,CASANTO,1525.0,1527.0,1525.0,1.0 lt,7790742192301,13,-34.6037,-58.3816
2025-11-18 22:38:45.108344,PreciosClaros,leche entera,Leche en Polvo Entera Bolsa La Serenisima 200 Gr,LA SERENÍSIMA,3235.0,3335.0,3235.0,200.0 gr,7790742436108,9,-34.6037,-58.3816
2025-11-18 22:38:45.108351,PreciosClaros,leche entera,Leche En Polvo Entera Carrefour Classic Pouchx125g,CARREFOUR CLASSIC,1780.0,1780.0,1780.0,1.0 uni,7791720031711,16,-34.6037,-58.3816
2025-11-18 22:38:45.108358,PreciosClaros,leche entera,Leche En Polvo Entera Carrefour Classic Pouchx250g,CARREFOUR CLASSIC,3390.0,3390.0,3390.0,1.0 uni,7791720031728,16,-34.6037,-58.3816
2025-11-18 22:38:45.108364,PreciosClaros,leche entera,Leche En Polvo Entera Carrefour Classic Pouchx400g,CARREFOUR CLASSIC,4970.0,4970.0,4970.0,1.0 uni,7791720031773,2,-34.6037,-58.3816
2025-11-18 22:38:45.108378,PreciosClaros,leche entera,Leche en Polvo Entera con Vitaminas Purisima 200 Gr,PURÍSIMA,2670.0,2670.0,2670.0,200.0 gr,7798095171721,10,-34.6037,-58.3816
2025-11-18 22:38:45.108384,PreciosClaros,leche entera,Leche en Polvo Entera Dia 400 Gr,DÍA,4780.0,4780.0,4780.0,400.0 gr,8480017034595,10,-34.6037,-58.3816
2025-11-18 22:38:45.108390,PreciosClaros,leche entera,Leche en Polvo Entera Dia 800 Gr,DÍA,8750.0,8750.0,8750.0,800.0 gr,8480017297013,10,-34.6037,-58.3816
2025-11-18 22:38:45.108396,PreciosClaros,leche entera,Leche en Polvo Entera Fortificada Santa Clara 400 Gr,SANTA CLARA,4649.0,4649.0,4649.0,400.0 gr,7798312320390,2,-34.6037,-58.3816
2025-11-18 22:38:45.108402,PreciosClaros,leche entera,Leche en Polvo Entera Instantanea Vitamina A y D Paquete Purisima 400 Gr,PURÍSIMA,4349.0,4349.0,4349.0,400.0 gr,7798095170823,2,-34.6037,-58.3816
2025-11-18 22:38:45.108408,PreciosClaros,leche entera,Leche en Polvo Entera La Serenisima 400 Gr,LA SERENÍSIMA,6178.0,6179.0,6178.0,400.0 gr,7790742436306,4,-34.6037,-58.3816
2025-11-18 22:38:45.108414,PreciosClaros,leche entera,Leche en Polvo Entera Purisima Plus 800 Gr,PURÍSIMA,10349.0,10349.0,10349.0,800.0 gr,7798095171363,2,-34.6037,-58.3816
2025-11-18 22:38:45.108420,PreciosClaros,leche entera,Leche en Polvo Entera Vitamina A y D Purisima 400 Gr,PURÍSIMA,7050.0,7050.0,7050.0,400.0 gr,7798095171813,2,-34.6037,-58.3816
2025-11-18 22:38:45.108426,PreciosClaros,leche entera,Leche en Polvo Entera Zero Lactosa La Serenisima 400 Gr,LA SERENÍSIMA,7909.0,8149.0,7909.0,400.0 gr,7790742436504,14,-34.6037,-58.3816
2025-11-18 22:38:47.305759,PreciosClaros,leche descremada,Leche Descremada 0 Uat Tetra Las Tres Ninas 1 Lt,LAS TRES NIÑAS,2265.0,2265.0,2265.0,1.0 lt,7798338290301,4,-34.6037,-58.3816
2025-11-18 22:38:47.305774,PreciosClaros,leche descremada,Leche Descremada 2% Sachet Casanto 1 Lt,CASANTO,1525.0,1527.0,1525.0,1.0 lt,7790742192202,14,-34.6037,-58.3816
2025-11-18 22:38:47.305781,PreciosClaros,leche descremada,Leche Descremada Barista Larga Vida Botella La Serenisima 1 Lt,LA SERENÍSIMA,2539.0,2615.0,2539.0,1.0 lt,7790742358400,9,-34.6037,-58.3816
2025-11-18 22:38:47.305787,PreciosClaros,leche descremada,Leche Descremada en Sachet Coto 1 Lt,COTO,1249.0,1249.0,1249.0,1.0 lt,7798039600065,2,-34.6037,-58.3816
2025-11-18 22:38:47.305793,PreciosClaros,leche descremada,Leche Descremada Larga Vida Vitamina A y D Ciudad Del Lago 1 Lt,CIUDAD DEL LAGO,1649.0,1649.0,1649.0,1.0 lt,12-1-2800000798512,2,-34.6037,-58.3816
2025-11-18 22:38:47.305799,PreciosClaros,leche descremada,Leche Descremada Protein Larga Vida Uat La Serenisima 1 Lt,LA SERENÍSIMA,2539.0,2615.0,2539.0,1.0 lt,7790742358608,16,-34.6037,-58.3816
2025-11-18 22:38:47.305805,PreciosClaros,leche descremada,Leche Descremada Sachet 1Casanto 1 Lt,CASANTO,1525.0,1527.0,1525.0,1.0 lt,7790742192103,14,-34.6037,-58.3816
2025-11-18 22:38:47.305811,PreciosClaros,leche descremada,Leche Descremada Uat 0 La Serenisima 1 Lt,LA SERENÍSIMA,2482.0,2559.0,2482.0,1.0 lt,7790742335302,6,-34.6037,-58.3816
2025-11-18 22:38:47.305817,PreciosClaros,leche descremada,Leche Descremada UAT Fortificada con Vitamina A y D Coto 1 Lt,COTO,1749.0,1749.0,1749.0,1.0 lt,7798039600041,2,-34.6037,-58.3816
2025-11-18 22:38:47.305823,PreciosClaros,leche descremada,Leche Descremada Uat Fortificada Hierro Botella 1 La Serenisima 1 Lt,LA SERENÍSIMA,2539.0,2615.0,2539.0,1.0 lt,7790742335807,18,-34.6037,-58.3816
