timestamp,fuente,categoria,nombre,marca,precio_min,precio_max,precio,presentacion,ean,sucursales_disponibles,lat,lng
2025-11-21 21:09:31.618374,PreciosClaros,arroz largo fino,Arroz Largo Fino 00000 Vanguardia 1 Kg,VANGUARDIA,1250.0,1599.0,1250.0,1.0 kg,7798078450126,27,-34.6037,-58.3816
2025-11-21 21:09:31.618381,PreciosClaros,arroz largo fino,Arroz Largo Fino 00000 Vanguardia 500 Gr,VANGUARDIA,790.0,790.0,790.0,500.0 gr,7798078450393,23,-34.6037,-58.3816
2025-11-21 21:09:31.618392,PreciosClaros,arroz largo fino,Arroz Largo Fino Carmabe 1 Kg,CARMABE,1225.0,1225.0,1225.0,1.0 kg,7795091000123,23,-34.6037,-58.3816
2025-11-21 21:09:31.618398,PreciosClaros,arroz largo fino,Arroz Largo Fino Dos Hermanos 500 Gr,DOS HERMANOS,999.0,999.0,999.0,500.0 gr,7790503199129,2,-34.6037,-58.3816
2025-11-21 21:09:31.618405,PreciosClaros,arroz largo fino,Arroz Largo Fino Gallo 1 Kg,GALLO,2300.0,2350.0,2300.0,1.0 kg,7790070431448,2,-34.6037,-58.3816
2025-11-21 21:09:31.618411,PreciosClaros,arroz largo fino,Arroz Largo Fino Luchetti 1 Kg,LUCCHETTI,1836.0,1900.0,1836.0,1.0 kg,7790070431486,27,-34.6037,-58.3816
2025-11-21 21:09:31.618416,PreciosClaros,arroz largo fino,Arroz Largo Fino Luchetti 500 Gr,LUCCHETTI,1000.0,1014.0,1000.0,500.0 gr,7790070431493,4,-34.6037,-58.3816
2025-11-21 21:09:31.618422,PreciosClaros,arroz largo fino,Arroz Largo Fino sin TACC Maximo 1 kG,MÁXIMO,1525.0,1525.0,1525.0,1.0 kg,7790070412126,23,-34.6037,-58.3816
2025-11-21 21:09:31.618428,PreciosClaros,arroz largo fino,Arroz Grano Largo Fino Ita Caabo Molinos Ala 1 Kg,MOLINOS ALA,2570.0,2600.0,2570.0,1.0 kg,7791120100819,24,-34.6037,-58.3816
2025-11-21 21:09:34.383078,PreciosClaros,fideos guiseros,Fideos Guiseros Semolado Mostacholes Coto 500 Gr,COTO,1400.0,1400.0,1400.0,500.0 gr,12-1-2800002437815,2,-34.6037,-58.3816
