timestamp,fuente,categoria,nombre,marca,precio_min,precio_max,precio,presentacion,ean,sucursales_disponibles,lat,lng
2025-11-22 17:03:33.634763,PreciosClaros,leche entera,Leche Entera 3% Uat La Serenisima 1 Lt,LA SERENÍSIMA,2479.0,2482.0,2479.0,1.0 lt,7790742335500,14,-34.6037,-58.3816
2025-11-22 17:03:33.634783,PreciosClaros,leche entera,Leche Entera Clasica 3 % Fortificada Tetra La Serenisima 200 Ml,LA SERENÍSIMA,1089.0,1119.0,1089.0,200.0 ml,7790742357205,17,-34.6037,-58.3816
2025-11-22 17:03:33.634792,PreciosClaros,leche entera,Leche Entera En Polvo Bulnez X 250 Grs,BULNEZ,3030.0,3030.0,3030.0,1.0 uni,7791720046043,1,-34.6037,-58.3816
2025-11-22 17:03:33.634801,PreciosClaros,leche entera,Leche Entera en Sachet Coto 1 Lt,COTO,1249.0,1249.0,1249.0,1.0 lt,7798039600058,2,-34.6037,-58.3816
2025-11-22 17:03:33.634808,PreciosClaros,leche entera,Leche Entera Ilolay 1 Lt,ILOLAY,2049.0,2049.0,2049.0,1.0 lt,7790787002528,2,-34.6037,-58.3816
2025-11-22 17:03:33.634815,PreciosClaros,leche entera,Leche Entera Larga Vida Milkaut 1 Lt,MILKAUT,2100.0,2100.0,2100.0,1.0 lt,7794820903100,10,-34.6037,-58.3816
2025-11-22 17:03:33.634829,PreciosClaros,leche entera,Casanto Leche Entera 3 Sachet Casanto 1 Lt,CASANTO,1190.0,1525.0,1190.0,1.0 lt,7790742192301,14,-34.6037,-58.3816
2025-11-22 17:03:33.634836,PreciosClaros,leche entera,Leche en Polvo Entera Bolsa La Serenisima 200 Gr,LA SERENÍSIMA,3235.0,3335.0,3235.0,200.0 gr,7790742436108,9,-34.6037,-58.3816
2025-11-22 17:03:33.634842,PreciosClaros,leche entera,Leche En Polvo Entera Carrefour Classic Pouchx125g,CARREFOUR CLASSIC,1790.0,1790.0,1790.0,1.0 uni,7791720031711,16,-34.6037,-58.3816
2025-11-22 17:03:33.634848,PreciosClaros,leche entera,Leche En Polvo Entera Carrefour Classic Pouchx250g,CARREFOUR CLASSIC,3390.0,3390.0,3390.0,1.0 uni,7791720031728,16,-34.6037,-58.3816
2025-11-22 17:03:33.634855,PreciosClaros,leche entera,Leche En Polvo Entera Carrefour Classic Pouchx400g,CARREFOUR CLASSIC,5090.0,5090.0,5090.0,1.0 uni,7791720031773,2,-34.6037,-58.3816
2025-11-22 17:03:33.634861,PreciosClaros,leche entera,Leche en Polvo Entera con Vitaminas Purisima 200 Gr,PURÍSIMA,2670.0,2670.0,2670.0,200.0 gr,7798095171721,10,-34.6037,-58.3816
2025-11-22 17:03:33.634867,PreciosClaros,leche entera,Leche en Polvo Entera Dia 400 Gr,DÍA,4780.0,4780.0,4780.0,400.0 gr,8480017034595,10,-34.6037,-58.3816
2025-11-22 17:03:33.634872,PreciosClaros,leche entera,Leche en Polvo Entera Dia 800 Gr,DÍA,8750.0,8750.0,8750.0,800.0 gr,8480017297013,10,-34.6037,-58.3816
