timestamp,fuente,categoria,nombre,marca,precio_min,precio_max,precio,presentacion,ean,sucursales_disponibles,lat,lng
2025-12-12 22:16:58.481798,PreciosClaros,leche descremada,Leche Parcialmente Descremada Botella La Serenisima 2 Un 1 Lt,LA SERENÍSIMA,2480.0,2482.0,2480.0,1.0 lt,7790742335401,16,-34.6037,-58.3816
2025-12-12 22:16:58.481811,PreciosClaros,leche descremada,Leche Parcialmente Descremada Deslactosada Tetra Coto1 Lt,COTO,1899.0,1899.0,1899.0,1.0 lt,7791599798500,2,-34.6037,-58.3816
2025-12-12 22:16:58.481817,PreciosClaros,leche descremada,Leche Parcialmente Descremada Fibra Probiotica La Serenisima Botella 1 Lt,LA SERENÍSIMA,2539.0,2540.0,2539.0,1.0 lt,7790742358509,16,-34.6037,-58.3816
2025-12-12 22:16:58.481823,PreciosClaros,leche descremada,Leche Parcialmente Descremada Ilolay Vita 1 Lt,ILOLAY,2049.0,2049.0,2049.0,1.0 lt,7790787002535,2,-34.6037,-58.3816
2025-12-12 22:17:00.380855,PreciosClaros,yogur,Yogur Batido Descremado Clasico Vainilla La Serenisima 120 Gr,LA SERENÍSIMA,1105.0,1105.0,1105.0,120.0 gr,7791337007413,16,-34.6037,-58.3816
2025-12-12 22:17:00.380894,PreciosClaros,yogur,Yogur Batido Descremado sabor Frutilla Gran Compra 120 Gr,GRAN COMPRA,795.0,795.0,795.0,120.0 gr,7791337008236,14,-34.6037,-58.3816
2025-12-12 22:17:00.380901,PreciosClaros,yogur,Yogur Batido Descremado sabor Frutilla Pote La Serenisima 120 Gr,LA SERENÍSIMA,1105.0,1105.0,1105.0,120.0 gr,7791337007369,16,-34.6037,-58.3816
2025-12-12 22:17:00.380907,PreciosClaros,yogur,Yogur Batido Descremado sabor Vainilla Gran Compra 120 Gr,GRAN COMPRA,795.0,795.0,795.0,120.0 gr,7791337008212,14,-34.6037,-58.3816
2025-12-12 22:17:00.380914,PreciosClaros,yogur,Yogur Batido Natural,YOGURISIMO,2575.0,2575.0,2575.0,190.0 gr,7791337009981,16,-34.6037,-58.3816
2025-12-12 22:17:00.380920,PreciosClaros,yogur,Yogur Batido Natural Ser 300 Gr,SER,3945.0,3945.0,3945.0,300.0 gr,7791337007208,14,-34.6037,-58.3816
2025-12-12 22:17:00.380926,PreciosClaros,yogur,Yogur Batido Natural sin Endulzantes Ser 175 Gr,SER,2220.0,2220.0,2220.0,175.0 gr,7791337007345,2,-34.6037,-58.3816
2025-12-12 22:17:00.380940,PreciosClaros,yogur,Yogur Batido Vainill,YOGUR,1725.0,1725.0,1725.0,140.0 gr,7791337009950,16,-34.6037,-58.3816
2025-12-12 22:17:00.380946,PreciosClaros,yogur,Yogur Beb.P/Desc.Frutilla Danonino Bot 100 Grm,DANONINO,1595.0,1595.0,1595.0,100.0 grm,7791337008670,16,-34.6037,-58.3816
2025-12-12 22:17:00.380953,PreciosClaros,yogur,Yogur Beb.P/Desc.Frutilla Danonino Bot 185 Grm,DANONINO,2855.0,2855.0,2855.0,185.0 grm,7791337008694,16,-34.6037,-58.3816
2025-12-12 22:17:00.380959,PreciosClaros,yogur,Yogur Beb.P/Desc.Vainilla Danonino Bot 100 Grm,DANONINO,1595.0,1595.0,1595.0,100.0 grm,7791337008687,16,-34.6037,-58.3816
2025-12-12 22:17:00.380965,PreciosClaros,yogur,Yogur Beb.P/Desc.Vainilla Danonino Bot 185 Grm,DANONINO,2855.0,2855.0,2855.0,185.0 grm,7791337008700,16,-34.6037,-58.3816
2025-12-12 22:17:00.380971,PreciosClaros,yogur,Yogur Bebible Descremado Clasico Durazno Sachet La Serenisima 900 Gr,LA SERENÍSIMA,3700.0,3890.0,3700.0,900.0 gr,7791337008342,16,-34.6037,-58.3816
2025-12-12 22:17:00.380976,PreciosClaros,yogur,Yogur Bebible Descremado Deslactosado Frutilla Sachet La Serenisima 900 Gr,LA SERENÍSIMA,4600.0,4600.0,4600.0,900.0 gr,7791337008052,2,-34.6037,-58.3816
2025-12-12 22:17:00.380982,PreciosClaros,yogur,Yogur Bebible Descremado Deslactosado Vainilla Sachet La Serenisima 900 Gr,LA SERENÍSIMA,4600.0,4600.0,4600.0,900.0 gr,7791337008069,2,-34.6037,-58.3816
2025-12-12 22:17:00.380988,PreciosClaros,yogur,Yogur Bebible Descremado Durazno Sachet Tregar 900 Gr,TREGAR,2890.0,2890.0,2890.0,900.0 gr,7793913013368,2,-34.6037,-58.3816
2025-12-12 22:17:00.380994,PreciosClaros,yogur,Yogur Bebible Descremado Frutilla Sachet La Serenisima 900 Gr,LA SERENÍSIMA,3890.0,3890.0,3890.0,900.0 gr,7791337008380,16,-34.6037,-58.3816
2025-12-12 22:17:00.381006,PreciosClaros,yogur,Yogur Bebible Descremado sabor Durazno Sachet Ilolay 1 Kg,ILOLAY,3089.0,3089.0,3089.0,1.0 kg,7790787960538,2,-34.6037,-58.3816
2025-12-12 22:17:00.381013,PreciosClaros,yogur,Yogur Bebible Descremado sabor Frutilla Sachet Ilolay 1 Kg,ILOLAY,3089.0,3089.0,3089.0,1.0 kg,7790787960552,2,-34.6037,-58.3816
2025-12-12 22:17:00.381019,PreciosClaros,yogur,Barra de Cereales con Yogur Frutos del Bosque Flow 27 Gr,FLOW,754.0,754.0,754.0,27.0 gr,7790380016199,2,-34.6037,-58.3816
2025-12-12 22:17:00.381024,PreciosClaros,yogur,Caramelos Yogur Confitado Billiken 50 Gr,BILLIKEN,1647.0,1647.0,1647.0,50.0 gr,7798186032832,12,-34.6037,-58.3816
2025-12-12 22:17:00.381030,PreciosClaros,yogur,Galletitas Avena Yogur Frutilla 9 Oro 180 Gr,9 DE ORO,2298.0,2298.0,2298.0,180.0 gr,7792180132925,1,-34.6037,-58.3816
2025-12-12 22:17:00.381036,PreciosClaros,yogur,Barr Frut Bosq Yogur,DIA,2250.0,2250.0,2250.0,3.0 ud,8480017291738,14,-34.6037,-58.3816
2025-12-12 22:17:00.381042,PreciosClaros,yogur,Caramel Mastic Yogur,BILLI,2470.0,2470.0,2470.0,150.0 gr,7798186034447,10,-34.6037,-58.3816
2025-12-12 22:17:00.381048,PreciosClaros,yogur,Dnn Yogurisimo Bebible Frutilla Fort 190gr,YOGURISIMO,2965.0,2965.0,2965.0,0.18 kg,7791337009387,16,-34.6037,-58.3816
2025-12-12 22:17:00.381054,PreciosClaros,yogur,Dnn Yogurisimo Bebible Vainilla Fort 190gr,YOGURISIMO,2965.0,2965.0,2965.0,0.18 kg,7791337009356,2,-34.6037,-58.3816
2025-12-12 22:17:00.381060,PreciosClaros,yogur,Yog.Beb.C/Prob.P/Desc.Sab.Fru. Yogurisimo Sch 1100 Grm,YOGURISIMO,6215.0,6215.0,6215.0,1100.0 grm,7791337008625,2,-34.6037,-58.3816
2025-12-12 22:17:00.381072,PreciosClaros,yogur,Yog.Beb.C/Prob.P/Desc.Sab.Vai. Yogurisimo Sch 1100 Grm,YOGURISIMO,6215.0,6215.0,6215.0,1100.0 grm,7791337008618,2,-34.6037,-58.3816
2025-12-12 22:17:00.381078,PreciosClaros,yogur,Yog.Beb.Sab.Natural Yogurisimo Sch 900 Grm,YOGURISIMO,5650.0,5650.0,5650.0,900.0 grm,7791337009776,16,-34.6037,-58.3816
2025-12-12 22:17:00.381084,PreciosClaros,yogur,Barra Frut C/Yogur,DIA,790.0,790.0,790.0,25.0 gr,8480017298485,14,-34.6037,-58.3816
2025-12-12 22:17:06.112067,PreciosClaros,arroz doble carolina,Arroz Doble Carolina Don Marcos 1 Kg,DON MARCOS,2499.0,2499.0,2499.0,1.0 kg,7790847060581,2,-34.6037,-58.3816
2025-12-12 22:17:06.112155,PreciosClaros,arroz doble carolina,Arroz Doble Carolina Lucchetti 1 Kg,LUCCHETTI,3783.0,3783.0,3783.0,1.0 kg,7790070431462,2,-34.6037,-58.3816
2025-12-12 22:17:06.112162,PreciosClaros,arroz doble carolina,Arroz Doble Carolina Molinos Ala 1 Kg,MOLINOS ALA,2270.0,2270.0,2270.0,1.0 kg,7791120021558,14,-34.6037,-58.3816
2025-12-12 22:17:06.112168,PreciosClaros,arroz doble carolina,Arroz Doble Carolina Seleccion Gallo 1 Kg,GALLO,4750.0,4750.0,4750.0,1.0 kg,7790070431578,2,-34.6037,-58.3816
2025-12-12 22:17:10.209031,PreciosClaros,arroz largo fino,Arroz Largo Fino 0000 Ciudad Del Lago 1 Kg,CIUDAD DEL LAGO,1750.0,1750.0,1750.0,1.0 kg,12-1-2800001326455,2,-34.6037,-58.3816
2025-12-12 22:17:10.209047,PreciosClaros,arroz largo fino,Arroz Largo Fino 00000 Don Marcos 500 Gr,DON MARCOS,999.0,999.0,999.0,500.0 gr,7790847060574,2,-34.6037,-58.3816
2025-12-12 22:17:10.209054,PreciosClaros,arroz largo fino,Arroz Largo Fino 00000 Dos Hermanos 1 Kg,DOS HERMANOS,1770.0,1770.0,1770.0,1.0 kg,7790503199082,2,-34.6037,-58.3816
2025-12-12 22:17:10.209061,PreciosClaros,arroz largo fino,Arroz Largo Fino 00000 Molinos Ala 1 Kg,MOLINOS ALA,1790.0,1790.0,1790.0,1.0 kg,7791120031557,16,-34.6037,-58.3816
2025-12-12 22:17:10.209068,PreciosClaros,arroz largo fino,Arroz Largo Fino 00000 Molinos Ala 500 Gr,MOLINOS ALA,1050.0,1050.0,1050.0,500.0 gr,7791120031564,14,-34.6037,-58.3816
2025-12-12 22:17:10.209074,PreciosClaros,arroz largo fino,Arroz Largo Fino 00000 Rojo Carogran 1 Kg,CAROGRAN,1299.0,1299.0,1299.0,1.0 kg,7793650000010,2,-34.6037,-58.3816
2025-12-12 22:17:10.209080,PreciosClaros,arroz largo fino,Arroz Largo Fino 00000 sin TACC Maximo 500 Gr,MÁXIMO,800.0,800.0,800.0,500.0 gr,7790070412171,14,-34.6037,-58.3816
2025-12-12 22:17:10.209086,PreciosClaros,arroz largo fino,Arroz Largo Fino 00000 Vanguardia 1 Kg,VANGUARDIA,1495.0,1599.0,1495.0,1.0 kg,7798078450126,16,-34.6037,-58.3816
2025-12-12 22:17:10.209093,PreciosClaros,arroz largo fino,Arroz Largo Fino 00000 Vanguardia 500 Gr,VANGUARDIA,790.0,790.0,790.0,500.0 gr,7798078450393,14,-34.6037,-58.3816
2025-12-12 22:17:10.209099,PreciosClaros,arroz largo fino,Arroz Largo Fino Carmabe 1 Kg,CARMABE,1225.0,1225.0,1225.0,1.0 kg,7795091000123,14,-34.6037,-58.3816
2025-12-12 22:17:10.209105,PreciosClaros,arroz largo fino,Arroz Largo Fino Dos Hermanos 500 Gr,DOS HERMANOS,999.0,999.0,999.0,500.0 gr,7790503199129,2,-34.6037,-58.3816
2025-12-12 22:17:10.209111,PreciosClaros,arroz largo fino,Arroz Largo Fino Luchetti 1 Kg,LUCCHETTI,1836.0,1850.0,1836.0,1.0 kg,7790070431486,16,-34.6037,-58.3816
2025-12-12 22:17:10.209118,PreciosClaros,arroz largo fino,Arroz Largo Fino Luchetti 500 Gr,LUCCHETTI,1014.0,1014.0,1014.0,500.0 gr,7790070431493,2,-34.6037,-58.3816
2025-12-12 22:17:10.209130,PreciosClaros,arroz largo fino,Arroz Largo Fino sin TACC Maximo 1 kG,MÁXIMO,1525.0,1525.0,1525.0,1.0 kg,7790070412126,14,-34.6037,-58.3816
2025-12-12 22:17:10.209136,PreciosClaros,arroz largo fino,Arroz Grano Largo Fino Ita Caabo Molinos Ala 1 Kg,MOLINOS ALA,1750.0,1750.0,1750.0,1.0 kg,7791120100819,14,-34.6037,-58.3816
2025-12-12 22:17:10.209143,PreciosClaros,arroz largo fino,Arroz Grano Largo Fino Ita Caabo Molinos Ala 500 Gr,MOLINOS ALA,1450.0,1450.0,1450.0,500.0 gr,7791120100970,2,-34.6037,-58.3816
2025-12-12 22:17:12.267113,PreciosClaros,fideos guiseros,Fideos Guiseros Semolado Mostacholes Coto 500 Gr,COTO,1400.0,1400.0,1400.0,500.0 gr,12-1-2800002437815,2,-34.6037,-58.3816
2025-12-12 22:17:12.267127,PreciosClaros,fideos guiseros,Fideos Guiseros Semolado Mostacholes Cuidad del Lago 500 Gr,CIUDAD DEL LAGO,1050.0,1050.0,1050.0,500.0 gr,12-1-2800002545886,2,-34.6037,-58.3816
2025-12-12 22:17:12.267135,PreciosClaros,fideos guiseros,Fideos Guiseros Semolados Tirabuzon Coto 500 Gr,COTO,1400.0,1400.0,1400.0,500.0 gr,12-1-2800002437808,2,-34.6037,-58.3816
2025-12-12 22:17:12.267141,PreciosClaros,fideos guiseros,Fideos Guiseros Tirabuzon 3 Vegetales Lucchetti 500 Gr,MATARAZZO,1920.0,1920.0,1920.0,500.0 gr,7790070336057,16,-34.6037,-58.3816
2025-12-12 22:17:14.304178,PreciosClaros,aceite girasol 900,Aceite de Girasol Cañuelas 900 Cc,CAÑUELAS,3229.75,3230.0,3229.75,900.0 cc,7792180001641,16,-34.6037,-58.3816
2025-12-12 22:17:14.304193,PreciosClaros,aceite girasol 900,Aceite de Girasol Cocinero 900 Ml,COCINERO,3205.0,3205.0,3205.0,900.0 ml,7790070012050,16,-34.6037,-58.3816
2025-12-12 22:17:14.304200,PreciosClaros,aceite girasol 900,Aceite de Girasol Dia 900 Ml,DÍA,3090.0,3090.0,3090.0,900.0 ml,8480017181770,14,-34.6037,-58.3816
2025-12-12 22:17:14.304218,PreciosClaros,aceite girasol 900,Aceite de Girasol Legitimo 900 Ml,LEGÍTIMO,3050.0,3109.0,3050.0,900.0 ml,7798316700808,16,-34.6037,-58.3816
2025-12-12 22:17:14.304224,PreciosClaros,aceite girasol 900,Aceite de Girasol Natura 900 Ml,NATURA,3455.0,3460.0,3455.0,900.0 ml,7790272001005,16,-34.6037,-58.3816
2025-12-12 22:17:14.304231,PreciosClaros,aceite girasol 900,Aceite de Girasol Pureza 900 Ml,PUREZA,3468.23,3468.23,3468.23,900.0 ml,7792180137937,2,-34.6037,-58.3816
2025-12-12 22:17:14.304235,PreciosClaros,aceite girasol 900,Aceite Mezcla Girasol y Oliva Cocinero 900 Cc,COCINERO,5440.0,5440.0,5440.0,900.0 cc,7790070231598,2,-34.6037,-58.3816
2025-12-12 22:17:14.304241,PreciosClaros,aceite girasol 900,Aceite Mezcla Girasol y Oliva Copisi 900 Ml,COPISI,4856.0,4856.0,4856.0,900.0 ml,7790272006819,2,-34.6037,-58.3816
2025-12-12 22:17:16.358924,PreciosClaros,aceite girasol,Aceite de Girasol Cañuelas 1.5 Lt,CAÑUELAS,5118.0,5124.0,5118.0,1.5 lt,7792180001665,16,-34.6037,-58.3816
2025-12-12 22:17:16.358939,PreciosClaros,aceite girasol,Aceite de Girasol Cañuelas 900 Cc,CAÑUELAS,3229.75,3230.0,3229.75,900.0 cc,7792180001641,16,-34.6037,-58.3816
2025-12-12 22:17:16.358946,PreciosClaros,aceite girasol,Aceite de Girasol Cocinero 1.5 Lt,COCINERO,5069.0,5075.0,5069.0,1.5 lt,7790060023684,16,-34.6037,-58.3816
2025-12-12 22:17:16.358953,PreciosClaros,aceite girasol,Aceite de Girasol Cocinero 900 Ml,COCINERO,3205.0,3205.0,3205.0,900.0 ml,7790070012050,16,-34.6037,-58.3816
2025-12-12 22:17:16.358959,PreciosClaros,aceite girasol,Aceite de Girasol Dia 1.5 Lt,DÍA,4890.0,4890.0,4890.0,1.5 lt,8480017241146,14,-34.6037,-58.3816
2025-12-12 22:17:16.358973,PreciosClaros,aceite girasol,Aceite de Girasol Dia 900 Ml,DÍA,3090.0,3090.0,3090.0,900.0 ml,8480017181770,14,-34.6037,-58.3816
2025-12-12 22:17:16.358979,PreciosClaros,aceite girasol,Aceite de Girasol Legitimo 1.5 Lt,LEGÍTIMO,4900.0,5015.0,4900.0,1.5 lt,7798316700815,16,-34.6037,-58.3816
2025-12-12 22:17:16.358985,PreciosClaros,aceite girasol,Aceite de Girasol Legitimo 900 Ml,LEGÍTIMO,3050.0,3109.0,3050.0,900.0 ml,7798316700808,16,-34.6037,-58.3816
2025-12-12 22:17:16.358992,PreciosClaros,aceite girasol,Aceite de Girasol Lira 1.5 Lt,LIRA,5430.0,5430.0,5430.0,1.5 lt,7790070231420,2,-34.6037,-58.3816
2025-12-12 22:17:16.358999,PreciosClaros,aceite girasol,Aceite de Girasol Natura 1.5 Lt,NATURA,5474.0,5475.0,5474.0,1.5 lt,7790272001029,16,-34.6037,-58.3816
2025-12-12 22:17:16.359005,PreciosClaros,aceite girasol,Aceite de Girasol Natura 900 Ml,NATURA,3455.0,3460.0,3455.0,900.0 ml,7790272001005,16,-34.6037,-58.3816
2025-12-12 22:17:16.359011,PreciosClaros,aceite girasol,Aceite de Girasol Pureza 1.5 Lt,PUREZA,5475.0,5478.28,5475.0,1.5 lt,7792180137944,16,-34.6037,-58.3816
2025-12-12 22:17:16.359017,PreciosClaros,aceite girasol,Aceite de Girasol Pureza 900 Ml,PUREZA,3468.23,3468.23,3468.23,900.0 ml,7792180137937,2,-34.6037,-58.3816
2025-12-12 22:17:16.359023,PreciosClaros,aceite girasol,Aceite de Girasol Rocio Vegetal en Aerosol Coto 120 Gr,COTO,3600.0,3600.0,3600.0,120.0 gr,12-1-2800001796418,1,-34.6037,-58.3816
2025-12-12 22:17:16.359028,PreciosClaros,aceite girasol,Aceite Mezcla Girasol y Oliva Cocinero 1.5 Lt,COCINERO,8985.0,8985.0,8985.0,1.5 lt,7790070231604,2,-34.6037,-58.3816
2025-12-12 22:17:16.359035,PreciosClaros,aceite girasol,Aceite Mezcla Girasol y Oliva Cocinero 900 Cc,COCINERO,5440.0,5440.0,5440.0,900.0 cc,7790070231598,2,-34.6037,-58.3816
2025-12-12 22:17:16.359041,PreciosClaros,aceite girasol,Aceite Mezcla Girasol y Oliva Copisi 900 Ml,COPISI,4856.0,4856.0,4856.0,900.0 ml,7790272006819,2,-34.6037,-58.3816
