timestamp,fuente,categoria,nombre,marca,precio_min,precio_max,precio,presentacion,ean,sucursales_disponibles,lat,lng
2025-11-18 22:04:33.089249,PreciosClaros,leche,Acondicionador Coco y Leche Eco-Pack Algabo 930 Ml,ALGABO,4240.0,4450.0,4240.0,930.0 ml,7791274199486,11,-38.0055,-57.5426
2025-11-18 22:04:33.089268,PreciosClaros,leche,Alfajor Blanco Mini Dulce de Leche Jorgito 6 Un 155 Gr,JORGITO,3500.0,3600.0,3500.0,155.0 gr,7790957000538,8,-38.0055,-57.5426
2025-11-18 22:04:33.089278,PreciosClaros,leche,Alfajor Chocolate Blanco con Dulce de Leche Bandeja Alfa Pampa 6 Un,ALFA PAMPA,3900.0,4050.0,3900.0,6.0 un,7798171732785,3,-38.0055,-57.5426
2025-11-18 22:04:33.089285,PreciosClaros,leche,Alfajor Chocolate con Dulce de Leche Bandeja Alfa Pampa 6 Un,ALFA PAMPA,3900.0,4050.0,3900.0,6.0 un,7798171730262,5,-38.0055,-57.5426
2025-11-18 22:04:33.089304,PreciosClaros,leche,Alfajor con Dulce de Leche Vauquita 80 Gr,VAUQUITA,1500.0,1550.0,1500.0,80.0 gr,7798138290167,6,-38.0055,-57.5426
2025-11-18 22:04:35.754949,PreciosClaros,arroz,Aderezo para Carnes Legumbres y Arroz Sazon 60 Gr,SAZON,1999.0,1999.0,1999.0,60.0 gr,7891132001668,1,-38.0055,-57.5426
2025-11-18 22:04:35.754970,PreciosClaros,arroz,Aderezo para Pastas Papas y Arroz Sazon 60 Gr,SAZON,1999.0,1999.0,1999.0,60.0 gr,7891132001699,1,-38.0055,-57.5426
2025-11-18 22:04:35.754979,PreciosClaros,arroz,Aderezo para Verduras Legumbres y Arroz Sazon 60 Gr,SAZON,1999.0,1999.0,1999.0,60.0 gr,7891132001682,1,-38.0055,-57.5426
2025-11-18 22:04:35.754986,PreciosClaros,arroz,Alfajor Arroz Bco Ddl Carrefour Classic 3 X 28grs,CARREFOUR CLASSIC,2910.0,2910.0,2910.0,1.0 uni,7791720033647,1,-38.0055,-57.5426
2025-11-18 22:04:35.754994,PreciosClaros,arroz,Alfajor Arroz Bco Ddl Carrefour Classic X 28grs,CARREFOUR CLASSIC,970.0,970.0,970.0,1.0 uni,7791720033630,2,-38.0055,-57.5426
