timestamp,categoria,nombre,marca,precio,precio_min,precio_max,presentacion,sucursales
2025-11-21 21:47:50.619891,azucar,Azucar Mascabo Frasco Beepure 250 Gr,BEEPURE,4950.0,4950.0,4950.0,250.0 gr,2
2025-11-21 21:47:50.619903,azucar,Alfajores de Fruta con Baño de Azucar Jorgito 6 Un 300 Gr,JORGITO,7450.0,7450.0,7450.0,300.0 gr,1
2025-11-21 21:47:50.619942,azucar,Azucar,CUQUE,590.0,590.0,590.0,500.0 gr,23
2025-11-21 21:47:53.515809,harina 0000,Harina 0000 C/Vit,FAVOR,1430.0,1430.0,1430.0,1.0 kg,23
2025-11-21 21:47:53.515824,harina 0000,Harina Forti 0000,BLANC,1565.0,1565.0,1650.0,1.0 kg,2
2025-11-21 21:47:53.515831,harina 0000,Harina de Trigo 0000 Caserita 1 Kg,CASERITA,1300.0,1300.0,1350.0,1.0 kg,26
2025-11-21 21:47:53.515838,harina 0000,Harina de Trigo 0000 Chacabuco 1 Kg,CHACABUCO,1149.0,1149.0,1149.0,1.0 kg,2
2025-11-21 21:47:53.515844,harina 0000,Harina de Trigo 0000 Dia 1 Kg,DÍA,1100.0,1100.0,1100.0,1.0 kg,23
2025-11-21 21:47:53.515861,harina 0000,Harina de Trigo 0000 Morixe 1 Kg,MORIXE,1149.0,1149.0,1400.0,1.0 kg,28
2025-11-21 21:47:53.515867,harina 0000,Harina de Trigo 0000 Ultra Refinada Pureza 1 Kg,PUREZA,1350.0,1350.0,1500.0,1.0 kg,26
2025-11-21 21:47:55.956521,harina 000,Harina 000 C/Vit,FAVOR,970.0,970.0,970.0,1.0 kg,25
2025-11-21 21:47:55.956537,harina 000,Harina 000 Fortificada con Calcio Cañuelas 1 Kg,CAÑUELAS,1025.0,1025.0,1100.0,1.0 kg,27
2025-11-21 21:47:55.956544,harina 000,Harina 000 Organica Harinisima Molino Campodonico 1 Kg,MOLINO CAMPODÓNICO,2500.0,2500.0,2550.0,1.0 kg,2
2025-11-21 21:47:55.956550,harina 000,Harina 0000 C/Vit,FAVOR,1430.0,1430.0,1430.0,1.0 kg,23
2025-11-21 21:47:55.956556,harina 000,Harina Blancaflor 000 Pqx1kg,Sin marca,1150.0,1150.0,1150.0,None none,1
2025-11-21 21:47:55.956562,harina 000,Harina de Trigo 000 Caserita 1 Kg,CASERITA,900.0,900.0,1150.0,1.0 kg,26
2025-11-21 21:47:55.956569,harina 000,Harina de Trigo 000 Chacabuco 1 Kg,CHACABUCO,895.0,895.0,895.0,1.0 kg,23
2025-11-21 21:47:55.956575,harina 000,Harina de Trigo 000 Dia 1 Kg,DÍA,815.0,815.0,815.0,1.0 kg,23
2025-11-21 21:47:55.956588,harina 000,Harina de Trigo 000 Morixe 1 Kg,MORIXE,948.0,948.0,1000.0,1.0 kg,5
2025-11-21 21:47:55.956593,harina 000,Harina de Trigo 000 Pureza 1 Kg,PUREZA,1115.0,1115.0,1115.0,1.0 kg,23
2025-11-21 21:47:55.956600,harina 000,Harina de Trigo Fortivac 000 Morixe 1 Kg,MORIX,945.0,945.0,945.0,1.0 kg,23
2025-11-21 21:47:55.956606,harina 000,Harina de Trigo 0000 Caserita 1 Kg,CASERITA,1300.0,1300.0,1350.0,1.0 kg,26
2025-11-21 21:47:55.956611,harina 000,Harina de Trigo 0000 Chacabuco 1 Kg,CHACABUCO,1149.0,1149.0,1149.0,1.0 kg,2
2025-11-21 21:47:55.956617,harina 000,Harina de Trigo 0000 Dia 1 Kg,DÍA,1100.0,1100.0,1100.0,1.0 kg,23
2025-11-21 21:47:55.956623,harina 000,Harina de Trigo 0000 Morixe 1 Kg,MORIXE,1149.0,1149.0,1400.0,1.0 kg,28
2025-11-21 21:47:55.956629,harina 000,Harina de Trigo 0000 Ultra Refinada Pureza 1 Kg,PUREZA,1350.0,1350.0,1500.0,1.0 kg,26
2025-11-21 21:47:55.956642,harina 000,Harina Forti 0000,BLANC,1565.0,1565.0,1650.0,1.0 kg,2
2025-11-21 21:47:59.990140,sal gruesa,Sal Gruesa Colosal 1 Kg,COLOSAL,1123.0,1123.0,1123.0,1.0 kg,2
2025-11-21 21:47:59.990155,sal gruesa,Sal Gruesa Dia 1 Kg,DÍA,1595.0,1595.0,1595.0,1.0 kg,23
2025-11-21 21:47:59.990162,sal gruesa,Sal Gruesa Dos Anclas Paquete X1kg,DOS ANCLAS,2374.0,2374.0,2500.0,None none,5
2025-11-21 21:47:59.990169,sal gruesa,Sal Gruesa en Estuche Celusal 1 Kg,CELUSAL,2502.0,2502.0,2600.0,1.0 kg,4
2025-11-21 21:47:59.990175,sal gruesa,Sal Gruesa en Estuche Dos Anclas 500 Gr,DOS ANCLAS,1302.0,1302.0,1400.0,500.0 gr,5
2025-11-21 21:47:59.990182,sal gruesa,Sal Gruesa en Paquete Celusal 1 Kg,CELUSAL,2240.0,2240.0,2400.0,1.0 kg,28
2025-11-21 21:47:59.990188,sal gruesa,Sal Gruesa en Paquete Celusal 500 Gr,CELUSAL,1405.0,1405.0,1450.0,500.0 gr,27
2025-11-21 21:47:59.990194,sal gruesa,Sal Gruesa Salero Dos Anclas 500 Gr,DOS ANCLAS,2847.0,2847.0,2847.0,500.0 gr,2
2025-11-21 21:48:02.777975,yerba mate,Yerba Mate Amanda 1 Kg,AMANDA,4300.0,4300.0,5700.0,1.0 kg,27
2025-11-21 21:48:02.777990,yerba mate,Yerba Mate Bajo Polvo 4 Flex Mañanita 500 Gr,MAÑANITA,2219.0,2219.0,3000.0,500.0 gr,26
2025-11-21 21:48:02.777997,yerba mate,Yerba Mate Barbacua La Merced 500 Gr,LA MERCED,4950.0,4950.0,4950.0,500.0 gr,2
2025-11-21 21:48:02.778010,yerba mate,Yerba Mate Burrito La Cumbresita 500 Gr,LA CUMBRECITA,1755.0,1755.0,1755.0,500.0 gr,2
2025-11-21 21:48:02.778017,yerba mate,Yerba Mate Cachamai 500 Gr,CACHAMAI,1731.0,1731.0,1731.0,500.0 gr,2
2025-11-21 21:48:02.778023,yerba mate,Yerba Mate Campo Origen Controlado La Merced 500 Gr,LA MERCED,4425.0,4425.0,5000.0,500.0 gr,26
2025-11-21 21:48:02.778029,yerba mate,Yerba Mate Campo Sur La Merced 500 Gr,LA MERCED,5000.0,5000.0,5000.0,500.0 gr,3
2025-11-21 21:48:02.778035,yerba mate,Yerba Mate Canarias 500 Gr,CANARIAS,6950.0,6950.0,6950.0,500.0 gr,23
2025-11-21 21:48:02.778041,yerba mate,Yerba Mate Compuesta con Cedro Verdeflor 500 Gr,VERDEFLOR,2400.0,2400.0,2400.0,500.0 gr,1
2025-11-21 21:48:02.778047,yerba mate,Yerba Mate Compuesta con Hierbas Serranas Verdeflor 500 Gr,VERDEFLOR,2400.0,2400.0,2400.0,500.0 gr,2
2025-11-21 21:48:02.778053,yerba mate,Yerba Mate Compuesta Frutos Rojos Adelgamate 500 Gr,ADELGAMATE,2600.0,2600.0,2600.0,500.0 gr,2
2025-11-21 21:48:02.778059,yerba mate,Yerba Mate con Hierbas Aromaticas Cachamate1 Kg,CACHAMATE,3205.0,3205.0,3205.0,1.0 kg,2
2025-11-21 21:48:02.778065,yerba mate,Yerba Mate con Hierbas Compuesta Cachamate 1 Kg,CACHAMATE,3124.0,3124.0,3124.0,1.0 kg,2
2025-11-21 21:48:02.778077,yerba mate,Yerba Mate con Hierbas Cuisine & Co 1 Kg,CUISINE & CO ,4180.0,4180.0,4180.0,1.0 kg,1
2025-11-21 21:48:02.778083,yerba mate,Yerba Mate con Hierbas Cuisine & Co 500 Gr,CUISINE & CO ,2340.0,2340.0,2390.0,500.0 gr,3
2025-11-21 21:48:02.778089,yerba mate,Yerba Mate con Hierbas Cuyanas Cachamate 500 Gr,CACHAMATE,1731.0,1731.0,2300.0,500.0 gr,2
2025-11-21 21:48:02.778095,yerba mate,Yerba Mate con Hierbas del Litoral Cachamate 500 Gr,CACHAMATE,1739.0,1739.0,2250.0,500.0 gr,3
2025-11-21 21:48:02.778101,yerba mate,Yerba Mate con Hierbas Serranas Salus 500 Gr,SALUS,2750.0,2750.0,2750.0,500.0 gr,2
2025-11-21 21:48:02.778107,yerba mate,Bebida Isotonica Kombucha Yerba Mate Aloja 354 Ml,ALOJA,6599.0,6599.0,6599.0,354.0 ml,2
2025-11-21 21:48:02.778113,yerba mate,Yerba Hierbas Serranas Cachamate 500 Gr,CACHAMAI,2250.0,2250.0,2250.0,500.0 gr,2
2025-11-21 21:48:05.158959,cafe molido,Cafe Molido Estilo Italiano Cafe Matinez 250 Gr,CAFÉ MARTÍNEZ,20299.0,20299.0,20299.0,250.0 gr,2
2025-11-21 21:48:05.158973,cafe molido,Cafe Molido Clasico Bolsa La Morenita 250 Gr,MORENITA,5952.0,5952.0,6600.0,250.0 gr,5
2025-11-21 21:48:05.158981,cafe molido,Cafe Molido Clasico Bolsa La Virginia 250 Gr,LA VIRGINIA,5849.0,5849.0,6550.0,250.0 gr,27
2025-11-21 21:48:05.158994,cafe molido,Cafe Molido Clasico La Virginia 500 Gr,LA VIRGINIA,12092.0,12092.0,13350.0,500.0 gr,4
2025-11-21 21:48:05.158999,cafe molido,Cafe Molido Coto 250 Gr,COTO,5750.0,5750.0,5750.0,250.0 gr,2
2025-11-21 21:48:05.159006,cafe molido,Cafe Molido Coto 500 Gr,COTO,10760.0,10760.0,10760.0,500.0 gr,2
2025-11-21 21:48:05.159012,cafe molido,Cafe Molido Houseblend Starbucks 250 Gr,STARBUCKS,21992.0,21992.0,22700.0,250.0 gr,4
2025-11-21 21:48:05.159018,cafe molido,Cafe Molido Intenso La Morenita 125 Gr,LA MORENITA,23813.0,23813.0,23813.0,125.0 gr,2
2025-11-21 21:48:05.159024,cafe molido,Cafe Molido Intenso La Morenita 250 Gr,LA MORENITA,3065.0,3065.0,3500.0,250.0 gr,27
2025-11-21 21:48:05.159030,cafe molido,Cafe Molido Intenso La Morenita 500 Gr,LA MORENITA,11890.0,11890.0,13150.0,500.0 gr,28
2025-11-21 21:48:05.159036,cafe molido,Cafe Molido Torrado Clasico La Virginia 125 Gr,LA VIRGINIA,3375.0,3375.0,3700.0,125.0 gr,27
2025-11-21 21:48:05.159042,cafe molido,Cafe Molido Torrado Dia 250 Gr,DÍA,5850.0,5850.0,5850.0,250.0 gr,23
2025-11-21 21:48:05.159048,cafe molido,Cafe Molido Torrado Dia 500 Gr,DÍA,9900.0,9900.0,9900.0,500.0 gr,23
2025-11-21 21:48:05.159097,cafe molido,Cafe Molido Torrado en Bolsa Cabrales 1 Kg,CABRALES,28350.0,28350.0,28350.0,1.0 kg,2
2025-11-21 21:48:05.159103,cafe molido,Cafe Molido Torrado en Bolsa Cabrales 250 Gr,CABRALES,6785.0,6785.0,7450.0,250.0 gr,27
2025-11-21 21:48:05.159109,cafe molido,Cafe Molido Torrado en Bolsa Cabrales 500 Gr,CABRALES,12800.0,12800.0,14550.0,500.0 gr,27
2025-11-21 21:48:05.159115,cafe molido,Cafe Molido Torrado Intenso Bonafide 500 Gr,BONAFIDE,12110.0,12110.0,12500.0,500.0 gr,25
2025-11-21 21:48:05.159121,cafe molido,Cafe Molido Torrado Intenso Bonafide Sensaciones 125 Gr,BONAFIDE,3260.0,3260.0,3260.0,125.0 gr,23
2025-11-21 21:48:05.159127,cafe molido,Cafe Molido Torrado Suave Bonafide Sensaciones 125 Gr,BONAFIDE,3260.0,3260.0,3260.0,125.0 gr,23
2025-11-21 21:48:05.159132,cafe molido,Cafe L.Virg.X250g.Molido                ,,7490.0,7490.0,7490.0,250.0 gr,23
2025-11-21 21:48:07.579210,te saquitos,Infusion de Chocolate a la Menta en Saquitos Saint Gottard 20 Un,SAINT GOTTARD,6006.0,6006.0,6006.0,20.0 un,2
2025-11-21 21:48:07.579224,te saquitos,Mate Cocido en Saquitos Ciudad Del Lago 25 Un,CIUDAD DEL LAGO,945.0,945.0,945.0,25.0 un,1
2025-11-21 21:48:07.579231,te saquitos,Mate Cocido en Saquitos Ciudad Del Lago 50 Un,CIUDAD DEL LAGO,1779.0,1779.0,1779.0,50.0 un,1
2025-11-21 21:48:07.579245,te saquitos,Mate Cocido en Saquitos Crysf 50 Un,CRYSF,1590.0,1590.0,1590.0,50.0 un,23
2025-11-21 21:48:07.579251,te saquitos,Mate Cocido en Saquitos Dia 25 Un,DÍA,785.0,785.0,785.0,25.0 un,23
2025-11-21 21:48:07.579257,te saquitos,Mate Cocido en Saquitos Dia 50 Un,DÍA,1390.0,1390.0,1390.0,50.0 un,23
2025-11-21 21:48:07.579263,te saquitos,Mate Cocido en Saquitos Nobleza Gaucha 25 Un,NOBLEZA GAUCHA,1250.0,1250.0,1250.0,25.0 un,2
2025-11-21 21:48:07.579269,te saquitos,Mate Cocido en Saquitos Nobleza Gaucha 50 Un,NOBLEZA GAUCHA,2350.0,2350.0,2350.0,50.0 un,2
2025-11-21 21:48:07.579275,te saquitos,Mate Cocido en Saquitos Playadito 25 Un,PLAYADITO,1099.0,1099.0,1150.0,25.0 un,27
2025-11-21 21:48:07.579281,te saquitos,Mate Cocido en Saquitos Playadito 50 Un,PLAYADITO,2127.0,2127.0,2127.0,50.0 un,23
2025-11-21 21:48:07.579287,te saquitos,Mate Cocido en Saquitos Taragui 40 Un 120 Gr,TARAGÜÍ,3150.0,3150.0,3150.0,40.0 un,2
2025-11-21 21:48:07.579293,te saquitos,Mate Cocido en Saquitos Union 40 Un 120 Gr,UNIÓN,3150.0,3150.0,3150.0,40.0 un,1
2025-11-21 21:48:07.579299,te saquitos,Mate Cocido en Saquitos Union 50 Un,UNIÓN,2441.0,2441.0,2441.0,50.0 un,3
2025-11-21 21:48:07.579311,te saquitos,Mate Cocido Vitamina A y Zinc Saquitos Ensobrados Taragui 60 Gr 20 Un,TARAGÜÍ,2400.0,2400.0,2400.0,20.0 un,2
2025-11-21 21:48:07.579316,te saquitos,Te Amarillo en Saquitos Ensobrados Cachamai 20 Un,CACHAMAI,1043.0,1043.0,1500.0,20.0 un,4
2025-11-21 21:48:07.579323,te saquitos,Te Blanco en Saquitos Lychee Inti Zen 30 Gr,INTI ZEN,5500.0,5500.0,5500.0,30.0 gr,1
2025-11-21 21:48:07.579354,te saquitos,Te Boldo en Saquitos Dia 25 Un,DÍA,1285.0,1285.0,1285.0,25.0 un,23
2025-11-21 21:48:07.579360,te saquitos,Te Boldo en Saquitos Ensobrados Cachamai 20 Un,CACHAMAI,1562.0,1562.0,1950.0,20.0 un,3
2025-11-21 21:48:07.579366,te saquitos,Te Boldo en Saquitos Saint Gottard 20 Un,SAINT GOTTARD,2686.0,2686.0,2686.0,20.0 un,1
2025-11-21 21:48:07.579372,te saquitos,Te Clasico en Saquitos La Virginia 100 Un,LA VIRGINIA,2647.39,2647.39,2647.39,100.0 un,2
2025-11-21 21:48:10.288806,te hebras,Te en Hebras Blen Especial Taragui 180 Gr,TARAGÜÍ,3000.0,3000.0,3000.0,180.0 gr,1
2025-11-21 21:48:10.288820,te hebras,Te Negro en Hebras Organico Inti Zen 80 Gr,INTI ZEN,4750.0,4750.0,4850.0,80.0 gr,3
2025-11-21 21:48:15.925749,tomate triturado,Tomate Triturado Cialpil 970 Gr,CIALPIL,2312.0,2312.0,2312.0,970.0 gr,2
2025-11-21 21:48:15.925764,tomate triturado,Tomate Triturado Don Francisco Noel 960 Ml,NOEL,2444.0,2444.0,2444.0,960.0 gr,23
2025-11-21 21:48:15.925771,tomate triturado,Tomate Triturado Don Triturado Doypack 970 Gr,CUISINE & CO NBE,2100.0,2100.0,2100.0,970.0 gr,1
2025-11-21 21:48:15.925778,tomate triturado,Tomate Triturado sin TACC Botella Corper 910 Gr,CORPER,2418.0,2418.0,2418.0,910.0 gr,2
2025-11-21 21:48:15.925784,tomate triturado,Tomate Triturado Tetra Vigente 500 Gr,VIGENTE,1550.0,1550.0,1550.0,500.0 gr,23
2025-11-21 21:48:18.356550,atun,Atun Ahumado,LA CAMPAGNOLA,4661.0,4661.0,4661.0,170.0 gr,2
2025-11-21 21:48:18.356565,atun,Atun al Natural Desmenuzado Dia 170 Gr,DÍA,1220.0,1220.0,1220.0,170.0 gr,23
2025-11-21 21:48:18.356572,atun,Atun al Natural Desmuzasdo La Campagnola 170 Gr,LA CAMPAGNOLA,2827.0,2827.0,2827.0,170.0 gr,2
2025-11-21 21:48:18.356579,atun,Atun al Natural Lata Gomez Da Costa 120 Gr,GOMES DA COSTA,4294.0,4294.0,4294.0,120.0 gr,1
2025-11-21 21:48:18.356585,atun,Atun al Natural Libre de Gluten sin TACC La Campagnola 170 Gr,LA CAMPAGNOLA,5050.0,5050.0,5080.0,170.0 gr,27
2025-11-21 21:48:18.356591,atun,Atun Claro Aceite Yellowfin Coto 185 Gr,COTO,3562.0,3562.0,3562.0,185.0 gr,2
2025-11-21 21:48:18.356602,atun,Atun Claro Agua Yellowfin Coto 185 Gr,COTO,3562.0,3562.0,3562.0,185.0 gr,2
2025-11-21 21:48:18.356610,atun,Atun Claro en Aceite Coto 185 Gr,COTO,5513.0,5513.0,5513.0,185.0 gr,2
2025-11-21 21:48:18.356615,atun,Atun Claro en Aceite Oliva Coto 185 Gr,COTO,6065.85,6065.85,6065.85,185.0 gr,2
2025-11-21 21:48:18.356621,atun,Atun Desmenuzado al Aceite La Campagnola 170 Gr,LA CAMPAGNOLA,2594.0,2594.0,2594.0,170.0 gr,2
2025-11-21 21:48:18.356634,atun,Atun Desmenuzado al Natural Ciudad Del Lago 170 Gr,CIUDAD DEL LAGO,1464.75,1464.75,1464.75,170.0 gr,2
2025-11-21 21:48:18.356641,atun,Atun Desmenuzado en Aceite Ciudad Del Lago 170 Gr,CIUDAD DEL LAGO,1464.75,1464.75,1464.75,170.0 gr,2
2025-11-21 21:48:18.356646,atun,Atun Desmenuzado en Aceite Dia 170 Gr,DÍA,1220.0,1220.0,1220.0,170.0 gr,23
2025-11-21 21:48:18.356652,atun,Atun en Aceite Libre de Gluten sin TACC La Campagnola 170 Gr,LA CAMPAGNOLA,5050.0,5050.0,5080.0,170.0 gr,28
2025-11-21 21:48:18.356658,atun,Alimento Humedo para Gatos Atun y Sardina Pets Class 85 Gr,PET'S CLASS,1150.0,1150.0,1150.0,85.0 gr,1
2025-11-21 21:48:18.356665,atun,Alimento para Gatos Atun Whiskas 340 Gr,WHISKAS,4000.0,4000.0,4000.0,340.0 gr,2
2025-11-21 21:48:18.356676,atun,Alimento para Gatos Atun y Sardina Whiskas 1 Kg,WHISKAS,6757.0,6757.0,7950.0,1.0 kg,5
2025-11-21 21:48:18.356683,atun,Alimento para Gatos Atun y Sardina Whiskas 3 Kg,WHISKAS,20100.0,20100.0,20100.0,3.0 kg,2
2025-11-21 21:48:18.356688,atun,Alimento para Gatos Fancy Feast Goulash Atun Purina 85 Gr,PURINA,2500.0,2500.0,2503.0,85.0 gr,24
2025-11-21 21:48:18.356695,atun,Alimento para Gatos Salsa Atun Felix 85 Gr,FELIX,1800.0,1800.0,1800.0,85.0 gr,23
2025-11-21 21:48:30.539038,detergente,Detergente Cremoso Limon Heroe 750 Ml,HÉROE,1527.99,1527.99,1527.99,750.0 ml,1
2025-11-21 21:48:30.539053,detergente,Detergente Cremoso Ultra Limon Bot X 300 Cc,MAGISTRAL,2752.99,2752.99,2752.99,1.0 uni,2
2025-11-21 21:48:30.539061,detergente,Detergente en Polvo Lavavajilla Finish 1 Kg,FINISH,8950.0,8950.0,8950.0,1.0 kg,2
2025-11-21 21:48:30.539068,detergente,Detergente en Tabletas para Maquina Lavavajilla Finish 15 Un,FINISH,12972.99,12972.99,12972.99,15.0 un,1
2025-11-21 21:48:30.539072,detergente,Detergente Lavavajilla Crema Dia 750 Ml,DÍA,1690.0,1690.0,1690.0,750.0 ml,23
2025-11-21 21:48:30.539079,detergente,Detergente Lavavajilla Cremoso Limon Jumbo 750 Ml,JUMBO,2050.0,2050.0,2050.0,750.0 ml,2
2025-11-21 21:48:30.539093,detergente,Detergente Lavavajilla Limon Dia 750 Ml,DÍA,1690.0,1690.0,1690.0,750.0 ml,23
2025-11-21 21:48:30.539099,detergente,Detergente Lavavajillas Jumbo Home Care 300 Ml,JUMBO,1780.0,1780.0,1780.0,300.0 ml,1
2025-11-21 21:48:30.539105,detergente,Detergente Limon Con Glicerina Zorro Dp 450 Ml,ZORRO,2069.0,2069.0,2069.0,1.0 uni,1
2025-11-21 21:48:30.539112,detergente,Detergente Liquido Bioactive Lima Cif 300 Ml,CIF,2040.0,2040.0,2150.0,300.0 ml,27
2025-11-21 21:48:30.539119,detergente,Detergente Liquido Bioactive Lima Cif 500 Ml,CIF,3380.0,3380.0,3600.0,500.0 ml,28
2025-11-21 21:48:30.539125,detergente,Detergente Liquido Bioactive Lima Cif 750 Ml,CIF,5090.0,5090.0,5300.0,750.0 ml,27
2025-11-21 21:48:30.539131,detergente,Detergente Liquido Bioactive Lima Doypack Cif 450 Ml,CIF,2980.0,2980.0,3100.0,450.0 ml,27
2025-11-21 21:48:30.539137,detergente,Detergente Liquido Bioactive Limon Cif 300 Ml,CIF,2040.0,2040.0,2150.0,300.0 ml,27
2025-11-21 21:48:30.539144,detergente,Detergente Liquido Bioactive Limon Cif 500 Ml,CIF,3390.0,3390.0,3500.0,500.0 ml,27
2025-11-21 21:48:30.539150,detergente,Detergente Liquido Bioactive Limon Cif 750 Ml,CIF,5090.0,5090.0,5300.0,750.0 ml,27
2025-11-21 21:48:30.539161,detergente,Detergente Liquido Bioactive Limon Doypack Cif 450 Ml,CIF,2980.0,2980.0,3100.0,450.0 ml,27
2025-11-21 21:48:30.539168,detergente,Detergente Liquido Concentrado Limon Ala 300 Ml,ALA,1670.0,1670.0,1744.99,300.0 ml,25
2025-11-21 21:48:30.539174,detergente,Detergente Liquido Concentrado Oceano Ala 300 Cc,ALA,1670.0,1670.0,1744.99,300.0 cc,25
2025-11-21 21:48:30.539181,detergente,Detergente Liquido Concentrado Oceano Ala 500 Cc,ALA,2880.0,2880.0,2886.99,500.0 cc,25
2025-11-21 21:48:32.953920,lavandina,Lavandina Aditivada Naranja Heroe 1 Lt,HÉROE,960.0,960.0,1050.0,1.0 lt,25
2025-11-21 21:48:32.953936,lavandina,Lavandina Aditivada Naranja Heroe 2 Lt,HÉROE,1910.0,1910.0,2100.0,2.0 lt,25
2025-11-21 21:48:32.953946,lavandina,Lavandina Anti-splash Tradicional Ayudin 2 Lt,AYUDÍN,3690.99,3690.99,4013.17,2.0 lt,26
2025-11-21 21:48:32.953950,lavandina,Lavandina Ayudin Ropa Blanca 450 Cc,AYUDÍN,8590.0,8590.0,8898.99,450.0 cc,25
2025-11-21 21:48:32.953956,lavandina,Lavandina Clasica Concentrada Querubin 2 Lt,QUERUBÍN,2599.99,2599.99,2599.99,2.0 lt,1
2025-11-21 21:48:32.953963,lavandina,Lavandina Concentrada Ayudin 1 Lt,AYUDÍN,1411.99,1411.99,4234.99,1.0 lt,28
2025-11-21 21:48:32.953980,lavandina,Lavandina Concentrada Clasica Heroe 1 Lt,HÉROE,964.99,964.99,964.99,1.0 lt,2
2025-11-21 21:48:32.953995,lavandina,Lavandina Concentrada Uso Domestico Clasica Heroe 2 Lt,HÉROE,1853.99,1853.99,1853.99,2.0 lt,2
2025-11-21 21:48:32.954004,lavandina,Lavandina En Gel,HEROE,1990.0,1990.0,2023.99,700.0 ml,24
2025-11-21 21:48:32.954011,lavandina,Lavandina en Gel Citrica Ayudin 1.5 Lt,AYUDÍN,6550.79,6550.79,6550.79,1.5 lt,1
2025-11-21 21:48:32.954014,lavandina,Lavandina en Gel Citrica Ayudin 700 Ml,AYUDÍN,2850.99,2850.99,3115.75,700.0 ml,27
2025-11-21 21:48:32.954018,lavandina,Lavandina en Gel Dia 700 Ml,DIA,2005.0,2005.0,2005.0,700.0 ml,23
2025-11-21 21:48:32.954025,lavandina,Lavandina en Gel Floral Ayudin 700 Ml,AYUDÍN,2850.99,2850.99,3115.75,700.0 ml,4
2025-11-21 21:48:32.954029,lavandina,Lavandina en Gel Lavanda Ayudin 700 Ml,AYUDÍN,2850.99,2850.99,3115.75,700.0 ml,28
2025-11-21 21:48:32.954036,lavandina,Lavandina en Gel Menta Ayudin 700 Ml,AYUDÍN,2850.99,2850.99,3115.75,700.0 ml,4
2025-11-21 21:48:32.954042,lavandina,Lavandina en Gel Original Ayudin 1.5 Lt,AYUDÍN,6550.79,6550.79,6550.79,1.5 lt,1
2025-11-21 21:48:32.954055,lavandina,Lavandina en Gel Original Ayudin 500 Ml,AYUDÍN,2434.99,2434.99,2434.99,500.0 ml,2
2025-11-21 21:48:32.954062,lavandina,Lavandina en Gel Original Ayudin 700 Ml,AYUDÍN,2850.99,2850.99,3115.75,700.0 ml,28
2025-11-21 21:48:32.954067,lavandina,Lavandina Glaciar Triple Poder Ayudin 1 Lt,AYUDÍN,1614.99,1614.99,1893.99,1.0 lt,4
2025-11-21 21:48:32.954072,lavandina,Gel Limpia Inodoros con Lavandina y Cloro Harpic 500 Ml,HARPIC,5700.0,5700.0,5700.0,500.0 ml,2
2025-11-21 21:48:35.322419,jabon tocador,Jabon de Tocador Algas Marinas Protex 270 Gr,PROTEX,3900.0,3900.0,3900.0,270.0 gr,2
2025-11-21 21:48:35.322434,jabon tocador,Jabon de Tocador Antibacterial Aloe Rexona 3 Un 90 Gr,REXONA,3702.0,3702.0,3850.0,90.0 gr,4
2025-11-21 21:48:35.322442,jabon tocador,Jabon de Tocador Antibacterial Aloe Rexona 90 Gr,REXONA,1364.0,1364.0,1450.0,90.0 gr,4
2025-11-21 21:48:35.322449,jabon tocador,Jabon de Tocador Antibacterial Fresh Rexona 3 Un 90 Gr,REXONA,3702.0,3702.0,3790.0,90.0 gr,25
2025-11-21 21:48:35.322456,jabon tocador,Jabon de Tocador Antibacterial Fresh Rexona 90 Gr,REXONA,1364.0,1364.0,1450.0,90.0 gr,27
2025-11-21 21:48:35.322463,jabon tocador,Jabon de Tocador Antibacterial Kenia 80 Gr,KENIA,699.0,699.0,699.0,80.0 gr,23
2025-11-21 21:48:35.322476,jabon tocador,Jabon de Tocador Antibacterial Original Rexona 3 Un 90 Gr,REXONA,3702.0,3702.0,3850.0,90.0 gr,4
2025-11-21 21:48:35.322482,jabon tocador,Jabon de Tocador Antibacterial Original Rexona 90 Gr,REXONA,1364.0,1364.0,1450.0,90.0 gr,4
2025-11-21 21:48:35.322488,jabon tocador,Jabon de Tocador Armonia St Tropez 3 Un 125 Gr,ST TROPEZ,832.0,832.0,900.0,125.0 gr,4
2025-11-21 21:48:35.322494,jabon tocador,Jabon de Tocador Balance Plusbelle 120 Gr,PLUSBELLE,1150.0,1150.0,1200.0,120.0 gr,2
2025-11-21 21:48:35.322500,jabon tocador,Jabon de Tocador Bamboo Rexona 125 Gr,REXONA,900.0,900.0,900.0,125.0 gr,1
2025-11-21 21:48:35.322506,jabon tocador,Jabon de Tocador Bouquet de Flores Limol 3 Un 90 Gr,LIMOL,1999.99,1999.99,1999.99,270.0 gr,2
2025-11-21 21:48:35.322512,jabon tocador,Jabon de Tocador Brillo y Luz St Tropez 125 Gr,ST TROPEZ,832.0,832.0,850.0,125.0 gr,3
2025-11-21 21:48:35.322518,jabon tocador,Jabon de Tocador Brillo y Luz St Tropez 3 Un 375 Gr,ST TROPEZ,2365.0,2365.0,2365.0,3.0 un,2
2025-11-21 21:48:35.322524,jabon tocador,Jabon de Tocador Brisa Primavera St Tropez 125 Gr,ST TROPEZ,832.0,832.0,900.0,125.0 gr,4
2025-11-21 21:48:35.322530,jabon tocador,Jabon de Tocador con Glicerina Esencia 3 Un 120 Gr,ESENCIA,3310.99,3310.99,3310.99,120.0 gr,2
2025-11-21 21:48:35.322544,jabon tocador,Jabon de Tocador con Karite Palmolive 85 Gr,PALMOLIVE,650.0,650.0,750.0,85.0 gr,27
